reaction,lower_bound,upper_bound,is_reversible,name,flux,essentiality
EX_23cgmp_e,0.0,1000.0,False,"2',3'-Cyclic GMP exchange",0.0,-1
EX_23cump_e,0.0,1000.0,False,"2',3'-Cyclic UMP exchange",0.0,-1
ECAP2pp,0.0,1000.0,False,Enterobacterial common antigen polymerase (periplasm),0.0,1
ECA4OALpp,0.0,1000.0,False,Enterobacterial common antigen (x4) O-antigen ligase (periplasm),0.0,0
FE3Ri,0.0,1000.0,False,Fe(III) reduction,0.0,0
FE3HOXR3,0.0,1000.0,False,Fe(III)hydroxamate reductase,0.0,-1
FEENTERR1,0.0,1000.0,False,Fe-enterobactin reduction (Fe(III)-unloading),0.0,-1
NODOy,0.0,1000.0,False,Nitric oxide dioxygenase,0.0,0
PYRtex,-1000.0,1000.0,True,Pyruvate transport via diffusion (extracellular to periplasm),0.0,0
GALM2pp,0.0,1000.0,False,Aldose-1-epimerase,0.0,0
CU1abcpp,0.0,1000.0,False,Copper (Cu +1) ABC transporter (periplasm),0.0,0
HG2abcpp,0.0,1000.0,False,Mercury (Hg+2) ABC transporter (periplasm),0.0,0
FEENTERR3,0.0,1000.0,False,Fe-enterobactin reduction (Fe(III)-unloading),0.0,-1
SULFACtex,-1000.0,1000.0,True,Sulfoaceate transport via diffusion (extracellular to periplasm),0.0,0
EX_sulfac_e,0.0,1000.0,False,Sulfoacetate exchange,0.0,-1
EX_butso3_e,0.0,1000.0,False,Butanesulfonate exchange,0.0,-1
GLCTR3,0.0,1000.0,False,Glucosyltransferase III (LPS core synthesis),0.0,0
HEPT4,0.0,1000.0,False,Heptosyltransferase IV (LPS core synthesis),0.0,1
EX_ethso3_e,0.0,1000.0,False,Ethanesulfonate exchange,0.0,-1
DSERtex,-1000.0,1000.0,True,D-serine transport via diffusion (extracellular to periplasm),0.0,0
LA4NTpp,0.0,1000.0,False,"4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))",0.0,0
NODOx,0.0,1000.0,False,Nitric oxide dioxygenase,0.0,0
SERtex,-1000.0,1000.0,True,L-serine transport via diffusion (extracellular to periplasm),0.0,0
NOtex,-1000.0,1000.0,True,Nitric oxide transport via diffusion (extracellular to periplasm),0.0,0
NOtpp,-1000.0,1000.0,True,NO transport (diffusion),0.0,0
NHFRBO,0.0,1000.0,False,NADH:flavorubredoxin oxidoreductase,0.0,0
N2Otpp,-1000.0,1000.0,True,Nitrious oxide transport (diffusion),0.0,0
N2Otex,-1000.0,1000.0,True,Nitrious oxide transport via diffusion (extracellular to periplasm),0.0,0
CRNt8pp,0.0,1000.0,False,L-carnitine/D-carnitine antiporter (periplasm),0.0,0
CRNt2rpp,-1000.0,1000.0,True,L-carnitine outward transport (H+ antiport),0.0,0
CRNDt2rpp,-1000.0,1000.0,True,D-carnitine outward transport (H+ antiport),0.0,0
CTBTt2rpp,-1000.0,1000.0,True,Cronobetaine outward transport (H+ antiport),0.0,0
42A12BOOXpp,0.0,1000.0,False,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",0.0,0
TYROXDApp,0.0,1000.0,False,Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm),0.0,0
PACALDt2rpp,-1000.0,1000.0,True,Phenylacetaldehyde reversible transport via proton symport (periplasm),0.0,-1
PEAMNtex,-1000.0,1000.0,True,Phenethylamine transport via diffusion (extracellular to periplasm),0.0,0
PACALDtex,-1000.0,1000.0,True,Phenethylacetaldehyde transport via diffusion (extracellular to periplasm),0.0,0
LIPOt2pp,0.0,1000.0,False,Lipoate transport via proton symport (periplasm),0.0,-1
AGM4PA,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase,0.0,0
RNDR3b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin),0.0,0
RNDR4b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (UDP) (glutaredoxin),0.0,0
ACGAL1Ptex,-1000.0,1000.0,True,N-acetyl-D-galactosamine 1-phosphate transport via diffusion (extracellular to periplasm),0.0,0
ACGALtex,-1000.0,1000.0,True,N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm),0.0,0
GLCUR1Ptex,-1000.0,1000.0,True,D-glucuronate 1-phosphate transport via diffusion (extracellular to periplasm),0.0,0
UDPGLCURtex,-1000.0,1000.0,True,UDP-D-glucuronate transport via diffusion (extracellular to periplasm),0.0,0
UDPGALPpp,0.0,1000.0,False,UDPgalactose pyrophosphohydrolase,0.0,0
UACGAMPpp,0.0,1000.0,False,UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm),0.0,0
UACGALPpp,0.0,1000.0,False,UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm),0.0,0
UGLCURPpp,0.0,1000.0,False,UDP-D-glucuronate pyrophosphohydrolase (periplasm),0.0,0
FEROpp,0.0,1000.0,False,Ferroxidase,0.0,0
ISETACabcpp,0.0,1000.0,False,Isethionate transport via ABC system (periplasm),0.0,0
ISETACtex,-1000.0,1000.0,True,Isethionate transport via diffusion (extracellular to periplasm),0.0,0
GUR1PPpp,0.0,1000.0,False,Glucuronate 1-phosphate phosphatase (periplasm),0.0,-1
UDPGtex,-1000.0,1000.0,True,UDPglucose transport via diffusion (extracellular to periplasm),0.0,0
ACGAL1PPpp,0.0,1000.0,False,N-acetyl-D-galactosamine 1-phosphatase (periplasm),0.0,-1
UDPGALtex,-1000.0,1000.0,True,UDPgalactose transport via diffusion (extracellular to periplasm),0.0,0
ACGAM1Ptex,-1000.0,1000.0,True,N-acetyl-D-glucosamine 1-phosphate transport via diffusion (extracellular to periplasm),0.0,0
UACGAMtex,-1000.0,1000.0,True,UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),0.0,0
UDPACGALtex,-1000.0,1000.0,True,UDP-N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm),0.0,0
AM4PCP,0.0,1000.0,False,"Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase",0.0,0
AM3PA,0.0,1000.0,False,Anhydrous-N-Acetylmuramyl-tripeptide amidase,0.0,0
UM4PCP,0.0,1000.0,False,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase",0.0,0
CBLAT,-1000.0,1000.0,True,Cob(I)alamin adenosyltransferase,0.0,0
NTRIR4pp,0.0,1000.0,False,"Nitrite Reductase (Menaquinole-8, periplasm)",0.0,0
NTRIR3pp,0.0,1000.0,False,"Nitrite Reductase (Ubiquinole-8, periplasm)",0.0,0
INOSTt4pp,0.0,1000.0,False,Na+/myo-inositol symporter (periplasm),0.0,0
PHEMEtiex,0.0,1000.0,False,Protoheme transport irreversible out via diffusion (periplasm to extracellular),0.0,-1
AGM3PA,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase,0.0,0
CYANtex,-1000.0,1000.0,True,Cyanide transport via diffusion (extracellular to periplasm),0.0,0
SO3tex,-1000.0,1000.0,True,Sulfite transport via diffusion (extracellular to periplasm),0.0,0
TCYNTtex,-1000.0,1000.0,True,Thiocyanate transport via diffusion (extracellular to periplasm),0.0,0
ACANTHAT,0.0,1000.0,False,Acetyl-CoA:anthranilate acetyltransferase,0.0,0
METSOX2abcpp,0.0,1000.0,False,L-methionine R-oxide transport via ABC system (periplasm),0.0,-1
METSOX1tex,-1000.0,1000.0,True,L-methionine S-oxide diffusion (extracellular),0.0,0
METSOX2tex,-1000.0,1000.0,True,L-methionine R-oxide diffusion (extracellular),0.0,0
3UMPtex,-1000.0,1000.0,True,3UMP transport via diffusion (extracellular to periplasm),0.0,0
MSO3abcpp,0.0,1000.0,False,Methanesulfonate transport via ABC system (periplasm),0.0,0
MSO3tex,-1000.0,1000.0,True,Methanesulfonate transport via diffusion (extracellular to periplasm),0.0,0
FECRMR1,0.0,1000.0,False,Ferrichrome reductase,0.0,-1
FECRMR2,0.0,1000.0,False,Ferrichrome reductase,0.0,-1
TDP,0.0,1000.0,False,Thiamin pyrophosphatase,0.0,0
3PEPTabcpp,0.0,1000.0,False,Tripeptide (LalaDgluMdap) transport via ABC system (periplasm),0.0,0
4PEPTabcpp,0.0,1000.0,False,Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm),0.0,0
3GMPtex,-1000.0,1000.0,True,3GMP transport via diffusion (extracellular to periplasm),0.0,0
FALDtpp,-1000.0,1000.0,True,Formaldehyde transport via diffusion (periplasm),0.0,0
EX_tym_e,0.0,1000.0,False,Tyramine exchange,0.0,-1
AGM3Pt2pp,0.0,1000.0,False,GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm),0.0,0
SO4tex,-1000.0,1000.0,True,Sulfate transport via diffusion (extracellular to periplasm),0.20694515564585178,0
AGM4Pt2pp,0.0,1000.0,False,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),0.0,0
AGMt2pp,0.0,1000.0,False,GlcNAc-anhMurNAc transport in via proton symport (periplasm),0.0,0
FECRMexs,0.0,1000.0,False,Ferrichrome Fe(III)-loading reaction (spontaneous),0.0,0
ARBTNR1,0.0,1000.0,False,Aerobactin reductase,0.0,-1
ARBTNR2,0.0,1000.0,False,Aerobactin reductase,0.0,-1
METSOXR1,0.0,1000.0,False,L-methionine-S-oxide reductase,0.0,0
METSOXR2,0.0,1000.0,False,L-methionine-R-sulfoxide reductase,0.0,0
DAPAL,0.0,1000.0,False,"2,3-diaminopropionate amonnia lyase",0.0,0
AMPTASECG,0.0,1000.0,False,Alanyl aminopeptidase (cys-gly),0.0,0
EX_imp_e,0.0,1000.0,False,IMP exchange,0.0,-1
DOPAtex,-1000.0,1000.0,True,Dopamine transport via diffusion (extracellular to periplasm),0.0,0
4HOXPACDtex,-1000.0,1000.0,True,4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),0.0,0
ARBTNR3,0.0,1000.0,False,Aerobactin reductase,0.0,-1
ARBTNexs,0.0,1000.0,False,Aerobactin Fe-loading reaction (spontaneous),0.0,0
FEOXAMexs,0.0,1000.0,False,Ferroxamine Fe3-loading reaction (spontaneous),0.0,0
LACZpp,0.0,1000.0,False,B-galactosidase,0.0,0
SPMDtex,-1000.0,1000.0,True,Spermidine transport via diffusion (extracellular to periplasm),0.0,0
GPDDA1pp,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),0.0,0
GPDDA5pp,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol),0.0,0
ETHAtex,-1000.0,1000.0,True,Ethanolamine transport via diffusion (extracellular),0.0,0
G3PStex,-1000.0,1000.0,True,Glycerophosphserine transport via diffusion (extracellular to periplasm),0.0,0
FEOXAMR1,0.0,1000.0,False,Ferroxamine reductase,0.0,0
FEOXAMR2,0.0,1000.0,False,Ferroxamine reductase,0.0,0
FEOXAMR3,0.0,1000.0,False,Ferroxamine reductase,0.0,0
PTHRpp,0.0,1000.0,False,Phospho-L-threonine phosphatase (periplasmic),0.0,0
FEENTERR2,0.0,1000.0,False,Fe-enterobactin reduction (Fe(III)-unloading),0.0,-1
FLVR,0.0,1000.0,False,Flavin reductase,0.0,1
SUCCtex,-1000.0,1000.0,True,Succinate transport via diffusion (extracellular to periplasm),0.0,0
FE3HOXR1,0.0,1000.0,False,Fe(III)hydroxamate reductase,0.0,-1
FEENTERexs,0.0,1000.0,False,Enterobactin Fe(III) binding (spontaneous),0.0,0
SUCRtex,-1000.0,1000.0,True,Sucrose transport transport via diffusion (extracellular to periplasm),0.0,0
FE3HOXexs,0.0,1000.0,False,Fe(III) hydroxamate Fe-loading reaction (spontaneaous),0.0,0
FECRMR3,0.0,1000.0,False,Ferrichrome reductase,0.0,-1
FDMO2,0.0,1000.0,False,FMNH2-dependent monooxygenase (methanesulfonate),0.0,0
LALGP,0.0,1000.0,False,L-alanyl-gamma-L-glutamate peptidase,0.0,0
AGM4PApp,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm),0.0,0
ARABDI,-1000.0,1000.0,True,L-fucose isomerase,0.0,0
AGt3,0.0,1000.0,False,Silver transport out via proton antiport,0.0,0
CD2t3pp,0.0,1000.0,False,Cadmium (Cd+2) transport out via proton antiport (periplasm),0.0,0
ZNabcpp,0.0,1000.0,False,Zinc (Zn+2) transport via ABC system (periplasm),0.0,0
SKMt2pp,0.0,1000.0,False,Shikimate transport in via proton symport (periplasm),0.0,0
FE2t2pp,0.0,1000.0,False,Iron (II) transport in via proton symport (periplasm),0.0,0
GLYC2Ptex,-1000.0,1000.0,True,Glycerol-2-phosphate transport via diffusion (extracellular to periplasm),0.0,0
PSERtex,-1000.0,1000.0,True,Phospho-L-serine transport via diffusion (extracellular to periplasm),0.0,0
TARTRtex,-1000.0,1000.0,True,Tartrate transport via diffusion (extracellular to periplasm),0.0,0
R5Ptex,-1000.0,1000.0,True,Ribose 5-phosphate transport via diffusion (extracellular to periplasm),0.0,0
THRPtex,-1000.0,1000.0,True,Phospho-L-threonine transport via diffusion (extracellular to periplasm),0.0,0
TYRPtex,-1000.0,1000.0,True,Phopho-L-tyrosine transport via diffusion (extracellular to periplasm),0.0,0
R5PPpp,0.0,1000.0,False,Ribose 5-phosphate phosphatase,0.0,0
PSP_Lpp,0.0,1000.0,False,Phospho-L-serine phosphatase (periplasmic),0.0,0
TYRPpp,0.0,1000.0,False,Phospho-L-tyrosine phosphatase (periplasmic),0.0,0
R1PK,0.0,1000.0,False,Ribose 1-phosphokinase,0.7664671005533804,-1
PAPSR2,0.0,1000.0,False,Phosphoadenylyl-sulfate reductase (glutaredoxin),0.0,1
GRXR,0.0,1000.0,False,Glutaredoxin reductase,0.0,0
RNDR1b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),0.0,0
R15BPK,0.0,1000.0,False,"Ribose-1,5-bisphosphokinase",0.7664671005533804,0
Kabcpp,0.0,1000.0,False,Potassium ABC transporter (periplasm),0.0,0
RNDR2b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin),0.0,0
TAURtex,-1000.0,1000.0,True,Taurine transport via diffusion (extracellular to periplasm),0.0,0
FACOAE181,0.0,1000.0,False,Fatty-acid-CoA thioesterase (octadecenoate),0.0,0
FACOAE160,0.0,1000.0,False,Fatty-acid-CoA thioesterase (hexadecanoate),0.10488442667289624,0
FACOAE140,0.0,1000.0,False,Fatty-acid-CoA thioesterase (tetradecanoate),0.0,0
LEUabcpp,0.0,1000.0,False,L-leucine transport via ABC system (periplasm),0.0,0
L_LACt2rpp,-1000.0,1000.0,True,L-lactate reversible transport via proton symport (periplasm),0.0,0
MALt2_2pp,0.0,1000.0,False,Malate transport via proton symport (2 H) (periplasm),0.0,0
CPGNR1,0.0,1000.0,False,Coprogen(Fe(III)) reductase,0.0,-1
CPGNR2,0.0,1000.0,False,Coprogen(Fe(III)) reductase,0.0,-1
THRtex,-1000.0,1000.0,True,L-threonine transport via diffusion (extracellular to periplasm),0.0,0
CPGNR3,0.0,1000.0,False,Coprogen(Fe(III)) reductase,0.0,-1
CPGNUtpp,0.0,1000.0,False,Coprogen unloaded secretion,0.0,-1
CPGNUtex,0.0,1000.0,False,Coprogen unloaded secretion (extracellular),0.0,-1
MALt2_3pp,0.0,1000.0,False,Malate transport via proton symport (3 H) (periplasm),0.0,0
MALTabcpp,0.0,1000.0,False,Maltose transport via ABC system (periplasm),0.0,0
MALTHXabcpp,0.0,1000.0,False,Maltohexaose transport via ABC system (periplasm),0.0,0
MALTPTabcpp,0.0,1000.0,False,Maltopentaose transport via ABC system (periplasm),0.0,0
AAMYL,0.0,1000.0,False,Alpha-amylase,0.0,0
AAMYLpp,0.0,1000.0,False,Alpha-amylase (periplasm),0.0,0
MALTTRabcpp,0.0,1000.0,False,Maltotriose transport via ABC system (periplasm),0.0,0
THMDtex,-1000.0,1000.0,True,Thymidine transport via diffusion (extracellular to periplasm),0.0,0
MALTTTRabcpp,0.0,1000.0,False,Maltotetraose transport via ABC system (periplasm),0.0,0
MAN6Pt6_2pp,0.0,1000.0,False,Mannose-6-phosphate transport via phosphate antiport (periplasm),0.0,0
FACOAL80t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling),0.0,0
PPGPPDP,0.0,1000.0,False,"Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase",0.0,1
CPGNabcpp,0.0,1000.0,False,Coprogen transport via ABC system (periplasm),0.0,0
CPGNexs,0.0,1000.0,False,Coprogen Fe-loading reaction (spontaneaous),0.0,0
MANGLYCptspp,0.0,1000.0,False,2-O-alpha-mannosyl-D-glycerate transport via PEP:Pyr PTS (periplasm),0.0,1
MELIBt2pp,0.0,1000.0,False,Melibiose transport in via symport (periplasm),0.0,0
CBIuabcpp,0.0,1000.0,False,"Cobinamide transport via ABC system (uptake, periplasm)",0.0,0
METabcpp,0.0,1000.0,False,L-methionine transport via ABC system (periplasm),0.0,0
CITtex,-1000.0,1000.0,True,Citrate transport via diffusion (extracellular to periplasm),0.0,0
ACGAtex,-1000.0,1000.0,True,N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),0.0,0
DDCAtexi,0.0,1000.0,False,Fatty acid (dodecanoate) transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
TTDCAtexi,0.0,1000.0,False,Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
HDCAtexi,0.0,1000.0,False,Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
GUACYC,0.0,1000.0,False,Guanylate cyclase,0.0,-1
EX_fe3hox_un_e,0.0,1000.0,False,"Fe(III)hydoxamate, unloaded exchange",0.0,-1
GGPTRCS,0.0,1000.0,False,Gamma glutamyl putrescine synthase,0.0,0
EX_23dappa_e,0.0,1000.0,False,"2,3-diaminopropionate exchange",0.0,-1
RMNtpp,0.0,1000.0,False,L-rhamnose transport via proton symport (periplasm),0.0,0
23PDE2pp,0.0,1000.0,False,"2',3'-cyclic-nucleotide phosphodiesterase (UMP) (periplasm)",0.0,0
23PDE4pp,0.0,1000.0,False,"2',3'-cyclic-nucleotide phosphodiesterase (CMP) (periplasm)",0.0,0
23PDE9pp,0.0,1000.0,False,"2',3'-cyclic-nucleotide phosphodiesterase (GMP) (periplasm)",0.0,0
SERt4pp,0.0,1000.0,False,L-serine via sodium symport (periplasm),0.0,0
METDtex,-1000.0,1000.0,True,D-methionine transport via diffusion (extracellular to periplasm),0.0,0
SUCCt2_3pp,0.0,1000.0,False,Succintate transport via proton symport (3 H) (periplasm),0.0,0
MNLptspp,0.0,1000.0,False,Mannitol transport via PEP:Pyr PTS (periplasm),0.0,1
NAt3_1p5pp,0.0,1000.0,False,Sodium proton antiporter (H:NA is 1.5) (periplasm),0.0,0
ATPHs,0.0,1000.0,False,ATP amine hydrolysis (spontaneous),0.0,0
SARCOX,0.0,1000.0,False,Sarcosine oxidase,0.0,0
GTPHs,0.0,1000.0,False,GTP amine hydrolysis (spontaneous),0.0,0
MN6PP,0.0,1000.0,False,Mannose 6-phosphate phosphatase,0.0,0
NAt3_2pp,0.0,1000.0,False,Sodium proton antiporter (H:NA is 2) (periplasm),0.0,0
NH4tpp,-1000.0,1000.0,True,Ammonia reversible transport (periplasm),8.875347830342571,0
3KGK,0.0,1000.0,False,3-keto-L-gulonate kinase,0.0,0
METtex,-1000.0,1000.0,True,L-methionine transport via diffusion (extracellular to periplasm),0.0,0
EX_cd2_e,0.0,1000.0,False,Cadmium exchange,0.0,-1
F6PP,0.0,1000.0,False,D-fructose 6-phosphate phosphatase,0.0,0
NMNPtpp,0.0,1000.0,False,NMN permease (periplasm),0.0,0
NO2t2rpp,-1000.0,1000.0,True,"Nitrite transport in via proton symport, reversible (periplasm)",0.0,0
NO3t7pp,0.0,1000.0,False,Nitrate transport in via nitrite antiport (periplasm),0.0,0
ORNabcpp,0.0,1000.0,False,Ornithine transport via ABC system (periplasm),0.0,0
PIuabcpp,0.0,1000.0,False,"Phosphate transport via ABC system (uptake, periplasm)",0.0,0
PNTOt4pp,0.0,1000.0,False,Pantothenate sodium symporter (periplasm),0.0,0
FRULYSDG,-1000.0,1000.0,True,Fructoselysine phosphate deglycase,0.0,0
METDabcpp,0.0,1000.0,False,D-methionine transport via ABC system (periplasm),0.0,0
GDPMNH,0.0,1000.0,False,GDP-mannose mannosyl hydrolase,0.0,0
FACOAL60t2pp,0.0,1000.0,False,Fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling),0.0,0
IDONt2rpp,-1000.0,1000.0,True,"L-idonate transport via proton symport, reversible (periplasm)",0.0,0
ILEabcpp,0.0,1000.0,False,L-isoleucine transport via ABC system (periplasm),0.0,0
INDOLEt2pp,0.0,1000.0,False,"Indole transport via proton symport, irreversible (periplasm)",0.0,0
INSt2pp,0.0,1000.0,False,Inosine transport in via proton symport (periplasm),0.0,0
PROabcpp,0.0,1000.0,False,L-proline transport via ABC system (periplasm),0.0,0
PROt2rpp,-1000.0,1000.0,True,L-proline reversible transport via proton symport (periplasm),-0.004277458244526475,0
MNLtex,-1000.0,1000.0,True,Mannitol transport via diffusion (extracellular to periplasm),0.0,0
PROt4pp,0.0,1000.0,False,Na+/Proline-L symporter (periplasm),0.004277458244526475,0
PTRCabcpp,0.0,1000.0,False,Putrescine transport via ABC system (periplasm),0.0,0
LYXt2pp,0.0,1000.0,False,L-Lyxose transport via proton symport (periplasm),0.0,0
GDPDPK,0.0,1000.0,False,GDP diphosphokinase,0.0,1
OCDCAtexi,0.0,1000.0,False,Octadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
OCDCEAtexi,0.0,1000.0,False,Octadecenoate (n-C18:1) transport via facilitated irreversible diffusion (extracellular to periplasm),0.0,0
ASNNpp,0.0,1000.0,False,L-asparaginase,0.0,0
GLUNpp,0.0,1000.0,False,Glutaminase,0.0,0
G6Ptex,-1000.0,1000.0,True,Glucose 6-phosphate transport via diffusion (extracellular to periplasm),0.0,0
NTD12,0.0,1000.0,False,5'-nucleotidase (dIMP),0.0,0
TUNGSabcpp,0.0,1000.0,False,Tungstate transport via ABC system (periplasm),0.0,0
NAtex,-1000.0,1000.0,True,Sodium transport via diffusion (extracellular to periplasm),0.0,0
MOBDabcpp,0.0,1000.0,False,Molybdate transport via ABC system (periplasm),5.75258553538623e-06,1
MOBDtex,-1000.0,1000.0,True,Molybdate transport via diffusion (extracellular to periplasm),5.7525855353862304e-06,0
NI2uabcpp,0.0,1000.0,False,"Nickel transport via ABC system (uptake, periplasm)",0.0,0
FECRMtonex,0.0,1000.0,False,Ferrichrome transport via ton system (extracellular),0.0,1
ARBTNtonex,0.0,1000.0,False,Aerobactin transport via ton system (extracellular),0.0,-1
ADOCBLabcpp,0.0,1000.0,False,Adenosylcobalamin transport via ABC system (periplasm),0.0,0
EX_enter_e,0.0,1000.0,False,Enterochelin exchange,0.0,-1
EX_fecrm_un_e,0.0,1000.0,False,Ferrichrome minus Fe(III) exchange,0.0,-1
EX_cgly_e,0.0,1000.0,False,Cys-Gly exchange,0.0,-1
NI2tex,-1000.0,1000.0,True,Nickel transport via diffusion (extracellular to periplasm),0.00026544073256139314,0
NTD10pp,0.0,1000.0,False,5'-nucleotidase (XMP),0.0,0
NTD1pp,0.0,1000.0,False,5'-nucleotidase (dUMP),0.0,0
EX_chtbs_e,0.0,1000.0,False,Chitobiose exchange,0.0,-1
