,reaction,lower_bound,upper_bound,is_reversible,name,flux
ARBTNtex,ARBTNtex,0.0,1000.0,False,Aerobactin secretion (to extracellular),0.0
MTHFD,MTHFD,-1000.0,1000.0,True,Methylenetetrahydrofolate dehydrogenase (NADP),0.8121985119634177
LYXI,LYXI,0.0,1000.0,False,Lyxose isomerase,0.0
BUTt2rpp,BUTt2rpp,-1000.0,1000.0,True,"Butyrate transport via proton symport, reversible (periplasm)",0.0
CADVtpp,CADVtpp,0.0,1000.0,False,Lysine/Cadaverine antiporter (periplasm),0.0
QULNS,QULNS,0.0,1000.0,False,Quinolinate synthase,0.001872055692787236
23CAMPtex,23CAMPtex,-1000.0,1000.0,True,23cAMP transport via diffusion (extracellular to periplasm),0.0
23CCMPtex,23CCMPtex,-1000.0,1000.0,True,23cCMP transport via diffusion (extracellular to periplasm),0.0
23CUMPtex,23CUMPtex,-1000.0,1000.0,True,23cUMP transport via diffusion (extracellular to periplasm),0.0
23CGMPtex,23CGMPtex,-1000.0,1000.0,True,23cGMP transport via diffusion (extracellular to periplasm),0.0
3AMPtex,3AMPtex,-1000.0,1000.0,True,3AMP transport via diffusion (extracellular to periplasm),0.0
3CMPtex,3CMPtex,-1000.0,1000.0,True,3CMP transport via diffusion (extracellular to periplasm),0.0
LADGMDH,LADGMDH,0.0,1000.0,False,L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase,0.0
ALKP,ALKP,0.0,1000.0,False,Alkaline phosphatase,0.0
GDPtex,GDPtex,-1000.0,1000.0,True,GDP transport via diffusion (extracellular to periplasm),0.0
EX_cobalt2_e,EX_cobalt2_e,-1000.0,1000.0,True,Co2+ exchange,-2.0544948340665882e-05
ALAGLUE,ALAGLUE,-1000.0,1000.0,True,L-alanyl-gamma-glutamate epimerase,0.0
FEENTERtpp,FEENTERtpp,0.0,1000.0,False,Enterochelin transport (secretion),0.0
TMAtex,TMAtex,-1000.0,1000.0,True,Trimethylamine transport via diffusion (extracellular to periplasm),0.0
EX_pheme_e,EX_pheme_e,0.0,1000.0,False,Protoheme exchange,0.0
TMAOtex,TMAOtex,-1000.0,1000.0,True,Trimethylamine N-oxide transport via diffusion (extracellular to periplasm),0.0
TREtex,TREtex,-1000.0,1000.0,True,Trehalose transport via diffusion (extracellular to periplasm),0.0
L_LACD3,L_LACD3,0.0,1000.0,False,L-Lactate dehydrogenase (menaquinone),0.0
FEENTERtex,FEENTERtex,0.0,1000.0,False,Enterochelin transport (secretion periplasm),0.0
FE3HOXUtpp,FE3HOXUtpp,0.0,1000.0,False,Fe(III)hydroxamate unloaded secretion (extracellular),0.0
FEOXAMUtpp,FEOXAMUtpp,0.0,1000.0,False,Ferroxamine (minus Fe3) secretion (to periplasm),0.0
FECRMUtpp,FECRMUtpp,0.0,1000.0,False,Ferrichrome (minus Fe) secretion (to periplasm),0.0
FE3HOXR2,FE3HOXR2,0.0,1000.0,False,Fe(III)hydroxamate reductase,0.0
L_LACD2,L_LACD2,0.0,1000.0,False,L-Lactate dehydrogenase (ubiquinone),0.0
ACACT6r,ACACT6r,-1000.0,1000.0,True,Acetyl-CoA C-acyltransferase (dodecanoyl-CoA) (r),0.2285058462324877
TRPtex,TRPtex,-1000.0,1000.0,True,L-tryptophan transport via diffusion (extracellular to periplasm),0.0
PTRCt2pp,PTRCt2pp,0.0,1000.0,False,Putrescine transport in via proton symport,0.0
GGGABAH,GGGABAH,0.0,1000.0,False,Gamma-glutamyl-gamma-aminobutyric acid hydrolase,0.0
PNTOtex,PNTOtex,-1000.0,1000.0,True,Pantothenate transport via diffusion (extracellular to periplasm),0.0
FRULYSK,FRULYSK,0.0,1000.0,False,Fructoselysine Kinase,0.0
FDMO6,FDMO6,0.0,1000.0,False,FMNH2-dependent monooxygenase (sulfoacetate),0.0
TSULtex,TSULtex,-1000.0,1000.0,True,Thiosulfate transport via diffusion (extracellular to periplasm),0.0
TYRtex,TYRtex,-1000.0,1000.0,True,L-tyrosine transport via diffusion (extracellular to periplasm),0.0
URAtex,URAtex,-1000.0,1000.0,True,Uracil transport via diffusion (extracellular to periplasm),0.0
UREAtex,UREAtex,-1000.0,1000.0,True,Urea transport via diffusion (extracellular to periplasm),0.0
URItex,URItex,-1000.0,1000.0,True,Uridine transport via diffusion (extracellular to periplasm),0.0
SULFACabcpp,SULFACabcpp,0.0,1000.0,False,Sulfoacetate transport via ABC system (periplasm),0.0
ETHSO3tex,ETHSO3tex,-1000.0,1000.0,True,Ethanesulfonate transport via diffusion (extracellular to periplasm),0.0
BUTSO3tex,BUTSO3tex,-1000.0,1000.0,True,Butanesulfonate transport via diffusion (extracellular to periplasm),0.0
LIPOtex,LIPOtex,-1000.0,1000.0,True,Lipoate transport via diffusion (extracellular to periplasm),0.0
CYANSTpp,CYANSTpp,0.0,1000.0,False,Cyanide sulfurtransferase (periplasmic),0.0
VALtex,VALtex,-1000.0,1000.0,True,L-valine transport via diffusion (extracellular to periplasm),0.0
XANtex,XANtex,-1000.0,1000.0,True,Xanthine transport via diffusion (extracellular to periplasm),0.0
MCPST,MCPST,0.0,1000.0,False,3-mercaptopyruvate sulfurtransferase,0.0
XYLtex,XYLtex,-1000.0,1000.0,True,D-xylose transport via diffusion (extracellular to periplasm),0.0
PPPNtex,PPPNtex,-1000.0,1000.0,True,3-phenylpropionate transport via diffusion (extracellular to periplasm),0.0
ABUTtex,ABUTtex,-1000.0,1000.0,True,4-aminobutyrate transport via diffusion (extracellular to periplasm),0.0
FORtppi,FORtppi,0.0,1000.0,False,Formate transport via diffusion (cytoplasm to periplasm),0.0
PHEMEabcpp,PHEMEabcpp,0.0,1000.0,False,Protoheme transport via ABC system (periplasm),0.0
METSOX1abcpp,METSOX1abcpp,0.0,1000.0,False,L-methionine S-oxide transport via ABC system (periplasm),0.0
PPTtex,PPTtex,-1000.0,1000.0,True,Phosphonate transport via diffusion (extracellular to periplasm),0.0
GALBDtex,GALBDtex,-1000.0,1000.0,True,Beta D-galactose transport via diffusion (extracellular to periplasm),0.0
LIPAHT2ex,LIPAHT2ex,0.0,1000.0,False,Core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane),0.0
DATPHs,DATPHs,0.0,1000.0,False,DATP amine hydrolysis (spontaneous),0.0
GLCTR1,GLCTR1,0.0,1000.0,False,Glucosyltransferase I (LPS core synthesis),0.0
LIPAabcpp,LIPAabcpp,0.0,1000.0,False,Lipid A transport via ABC system (periplasm),0.0
LIPAHTex,LIPAHTex,0.0,1000.0,False,Lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane),0.0
LIPACabcpp,LIPACabcpp,0.0,1000.0,False,Lipid (cold) A transport via ABC system (periplasm),0.0
ECAP1pp,ECAP1pp,0.0,1000.0,False,Enterobacterial common antigen polymerase (periplasm),0.0
PTRCtex,PTRCtex,-1000.0,1000.0,True,Putrescine transport via diffusion (extracellular to periplasm),0.0
UDCPDPpp,UDCPDPpp,0.0,1000.0,False,Undecaprenyl-diphosphatase (periplasm),-3.369498447754531e-18
GGGABADr,GGGABADr,-1000.0,1000.0,True,Gamma-glutamyl-gamma aminobutyric acid dehydrogenase,0.0
EX_mso3_e,EX_mso3_e,0.0,1000.0,False,Methanesulfonate exchange,0.0
EX_23camp_e,EX_23camp_e,0.0,1000.0,False,"2',3'-Cyclic AMP exchange",0.0
EX_23cgmp_e,EX_23cgmp_e,0.0,1000.0,False,"2',3'-Cyclic GMP exchange",0.0
EX_23cump_e,EX_23cump_e,0.0,1000.0,False,"2',3'-Cyclic UMP exchange",0.0
ECAP2pp,ECAP2pp,0.0,1000.0,False,Enterobacterial common antigen polymerase (periplasm),0.0
ECA4OALpp,ECA4OALpp,0.0,1000.0,False,Enterobacterial common antigen (x4) O-antigen ligase (periplasm),0.0
FE3Ri,FE3Ri,0.0,1000.0,False,Fe(III) reduction,0.0
FE3HOXR3,FE3HOXR3,0.0,1000.0,False,Fe(III)hydroxamate reductase,0.0
FEENTERR1,FEENTERR1,0.0,1000.0,False,Fe-enterobactin reduction (Fe(III)-unloading),0.0
NODOy,NODOy,0.0,1000.0,False,Nitric oxide dioxygenase,0.0
PYRtex,PYRtex,-1000.0,1000.0,True,Pyruvate transport via diffusion (extracellular to periplasm),0.0
GALM2pp,GALM2pp,0.0,1000.0,False,Aldose-1-epimerase,0.0
CU1abcpp,CU1abcpp,0.0,1000.0,False,Copper (Cu +1) ABC transporter (periplasm),0.0
HG2abcpp,HG2abcpp,0.0,1000.0,False,Mercury (Hg+2) ABC transporter (periplasm),0.0
FEENTERR3,FEENTERR3,0.0,1000.0,False,Fe-enterobactin reduction (Fe(III)-unloading),0.0
SULFACtex,SULFACtex,-1000.0,1000.0,True,Sulfoaceate transport via diffusion (extracellular to periplasm),0.0
EX_sulfac_e,EX_sulfac_e,0.0,1000.0,False,Sulfoacetate exchange,0.0
EX_butso3_e,EX_butso3_e,0.0,1000.0,False,Butanesulfonate exchange,0.0
GLCTR3,GLCTR3,0.0,1000.0,False,Glucosyltransferase III (LPS core synthesis),0.0
HEPT4,HEPT4,0.0,1000.0,False,Heptosyltransferase IV (LPS core synthesis),0.0
EX_ethso3_e,EX_ethso3_e,0.0,1000.0,False,Ethanesulfonate exchange,0.0
DSERtex,DSERtex,-1000.0,1000.0,True,D-serine transport via diffusion (extracellular to periplasm),0.0
LA4NTpp,LA4NTpp,0.0,1000.0,False,"4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))",0.0
NODOx,NODOx,0.0,1000.0,False,Nitric oxide dioxygenase,0.0
SERtex,SERtex,-1000.0,1000.0,True,L-serine transport via diffusion (extracellular to periplasm),0.0
NOtex,NOtex,-1000.0,1000.0,True,Nitric oxide transport via diffusion (extracellular to periplasm),0.0
NOtpp,NOtpp,-1000.0,1000.0,True,NO transport (diffusion),0.0
NHFRBO,NHFRBO,0.0,1000.0,False,NADH:flavorubredoxin oxidoreductase,0.0
N2Otpp,N2Otpp,-1000.0,1000.0,True,Nitrious oxide transport (diffusion),0.0
N2Otex,N2Otex,-1000.0,1000.0,True,Nitrious oxide transport via diffusion (extracellular to periplasm),0.0
CRNt8pp,CRNt8pp,0.0,1000.0,False,L-carnitine/D-carnitine antiporter (periplasm),0.0
CRNt2rpp,CRNt2rpp,-1000.0,1000.0,True,L-carnitine outward transport (H+ antiport),0.0
CRNDt2rpp,CRNDt2rpp,-1000.0,1000.0,True,D-carnitine outward transport (H+ antiport),0.0
CTBTt2rpp,CTBTt2rpp,-1000.0,1000.0,True,Cronobetaine outward transport (H+ antiport),0.0
42A12BOOXpp,42A12BOOXpp,0.0,1000.0,False,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",0.0
TYROXDApp,TYROXDApp,0.0,1000.0,False,Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (periplasm),0.0
PACALDt2rpp,PACALDt2rpp,-1000.0,1000.0,True,Phenylacetaldehyde reversible transport via proton symport (periplasm),0.0
PEAMNtex,PEAMNtex,-1000.0,1000.0,True,Phenethylamine transport via diffusion (extracellular to periplasm),0.0
PACALDtex,PACALDtex,-1000.0,1000.0,True,Phenethylacetaldehyde transport via diffusion (extracellular to periplasm),0.0
LIPOt2pp,LIPOt2pp,0.0,1000.0,False,Lipoate transport via proton symport (periplasm),0.0
AGM4PA,AGM4PA,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase,0.0
RNDR3b,RNDR3b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (CDP) (glutaredoxin),0.0
RNDR4b,RNDR4b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (UDP) (glutaredoxin),0.0
ACGAL1Ptex,ACGAL1Ptex,-1000.0,1000.0,True,N-acetyl-D-galactosamine 1-phosphate transport via diffusion (extracellular to periplasm),0.0
ACGALtex,ACGALtex,-1000.0,1000.0,True,N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm),0.0
GLCUR1Ptex,GLCUR1Ptex,-1000.0,1000.0,True,D-glucuronate 1-phosphate transport via diffusion (extracellular to periplasm),0.0
UDPGLCURtex,UDPGLCURtex,-1000.0,1000.0,True,UDP-D-glucuronate transport via diffusion (extracellular to periplasm),0.0
UDPGALPpp,UDPGALPpp,0.0,1000.0,False,UDPgalactose pyrophosphohydrolase,0.0
UACGAMPpp,UACGAMPpp,0.0,1000.0,False,UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm),0.0
UACGALPpp,UACGALPpp,0.0,1000.0,False,UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm),0.0
UGLCURPpp,UGLCURPpp,0.0,1000.0,False,UDP-D-glucuronate pyrophosphohydrolase (periplasm),0.0
FEROpp,FEROpp,0.0,1000.0,False,Ferroxidase,0.0
ISETACabcpp,ISETACabcpp,0.0,1000.0,False,Isethionate transport via ABC system (periplasm),0.0
ISETACtex,ISETACtex,-1000.0,1000.0,True,Isethionate transport via diffusion (extracellular to periplasm),0.0
GUR1PPpp,GUR1PPpp,0.0,1000.0,False,Glucuronate 1-phosphate phosphatase (periplasm),0.0
UDPGtex,UDPGtex,-1000.0,1000.0,True,UDPglucose transport via diffusion (extracellular to periplasm),0.0
ACGAL1PPpp,ACGAL1PPpp,0.0,1000.0,False,N-acetyl-D-galactosamine 1-phosphatase (periplasm),0.0
UDPGALtex,UDPGALtex,-1000.0,1000.0,True,UDPgalactose transport via diffusion (extracellular to periplasm),0.0
ACGAM1Ptex,ACGAM1Ptex,-1000.0,1000.0,True,N-acetyl-D-glucosamine 1-phosphate transport via diffusion (extracellular to periplasm),0.0
UACGAMtex,UACGAMtex,-1000.0,1000.0,True,UDP-N-acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),0.0
UDPACGALtex,UDPACGALtex,-1000.0,1000.0,True,UDP-N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm),0.0
AM4PCP,AM4PCP,0.0,1000.0,False,"Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase",0.0
AM3PA,AM3PA,0.0,1000.0,False,Anhydrous-N-Acetylmuramyl-tripeptide amidase,0.0
UM4PCP,UM4PCP,0.0,1000.0,False,"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase",0.0
CBLAT,CBLAT,-1000.0,1000.0,True,Cob(I)alamin adenosyltransferase,0.0
NTRIR4pp,NTRIR4pp,0.0,1000.0,False,"Nitrite Reductase (Menaquinole-8, periplasm)",0.0
NTRIR3pp,NTRIR3pp,0.0,1000.0,False,"Nitrite Reductase (Ubiquinole-8, periplasm)",0.0
INOSTt4pp,INOSTt4pp,0.0,1000.0,False,Na+/myo-inositol symporter (periplasm),0.0
PHEMEtiex,PHEMEtiex,0.0,1000.0,False,Protoheme transport irreversible out via diffusion (periplasm to extracellular),0.0
AGM3PA,AGM3PA,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase,0.0
CYANtex,CYANtex,-1000.0,1000.0,True,Cyanide transport via diffusion (extracellular to periplasm),0.0
SO3tex,SO3tex,-1000.0,1000.0,True,Sulfite transport via diffusion (extracellular to periplasm),0.0
TCYNTtex,TCYNTtex,-1000.0,1000.0,True,Thiocyanate transport via diffusion (extracellular to periplasm),0.0
ACANTHAT,ACANTHAT,0.0,1000.0,False,Acetyl-CoA:anthranilate acetyltransferase,0.0
METSOX2abcpp,METSOX2abcpp,0.0,1000.0,False,L-methionine R-oxide transport via ABC system (periplasm),0.0
METSOX1tex,METSOX1tex,-1000.0,1000.0,True,L-methionine S-oxide diffusion (extracellular),0.0
METSOX2tex,METSOX2tex,-1000.0,1000.0,True,L-methionine R-oxide diffusion (extracellular),0.0
3UMPtex,3UMPtex,-1000.0,1000.0,True,3UMP transport via diffusion (extracellular to periplasm),0.0
MSO3abcpp,MSO3abcpp,0.0,1000.0,False,Methanesulfonate transport via ABC system (periplasm),0.0
MSO3tex,MSO3tex,-1000.0,1000.0,True,Methanesulfonate transport via diffusion (extracellular to periplasm),0.0
FECRMR1,FECRMR1,0.0,1000.0,False,Ferrichrome reductase,0.0
FECRMR2,FECRMR2,0.0,1000.0,False,Ferrichrome reductase,0.0
TDP,TDP,0.0,1000.0,False,Thiamin pyrophosphatase,0.0
3PEPTabcpp,3PEPTabcpp,0.0,1000.0,False,Tripeptide (LalaDgluMdap) transport via ABC system (periplasm),0.0
4PEPTabcpp,4PEPTabcpp,0.0,1000.0,False,Tetrapeptide (LalaDgluMdapDala) transport via ABC system (periplasm),0.0
3GMPtex,3GMPtex,-1000.0,1000.0,True,3GMP transport via diffusion (extracellular to periplasm),0.0
FALDtpp,FALDtpp,-1000.0,1000.0,True,Formaldehyde transport via diffusion (periplasm),0.0
EX_tym_e,EX_tym_e,0.0,1000.0,False,Tyramine exchange,0.0
AGM3Pt2pp,AGM3Pt2pp,0.0,1000.0,False,GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm),0.0
SO4tex,SO4tex,-1000.0,1000.0,True,Sulfate transport via diffusion (extracellular to periplasm),0.20694515564585872
AGM4Pt2pp,AGM4Pt2pp,0.0,1000.0,False,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),0.0
AGMt2pp,AGMt2pp,0.0,1000.0,False,GlcNAc-anhMurNAc transport in via proton symport (periplasm),0.0
FECRMexs,FECRMexs,0.0,1000.0,False,Ferrichrome Fe(III)-loading reaction (spontaneous),0.0
ARBTNR1,ARBTNR1,0.0,1000.0,False,Aerobactin reductase,0.0
ARBTNR2,ARBTNR2,0.0,1000.0,False,Aerobactin reductase,0.0
METSOXR1,METSOXR1,0.0,1000.0,False,L-methionine-S-oxide reductase,0.0
METSOXR2,METSOXR2,0.0,1000.0,False,L-methionine-R-sulfoxide reductase,0.0
DAPAL,DAPAL,0.0,1000.0,False,"2,3-diaminopropionate amonnia lyase",0.0
AMPTASECG,AMPTASECG,0.0,1000.0,False,Alanyl aminopeptidase (cys-gly),0.0
EX_imp_e,EX_imp_e,0.0,1000.0,False,IMP exchange,0.0
DOPAtex,DOPAtex,-1000.0,1000.0,True,Dopamine transport via diffusion (extracellular to periplasm),0.0
4HOXPACDtex,4HOXPACDtex,-1000.0,1000.0,True,4-hydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm),0.0
ARBTNR3,ARBTNR3,0.0,1000.0,False,Aerobactin reductase,0.0
ARBTNexs,ARBTNexs,0.0,1000.0,False,Aerobactin Fe-loading reaction (spontaneous),0.0
FEOXAMexs,FEOXAMexs,0.0,1000.0,False,Ferroxamine Fe3-loading reaction (spontaneous),0.0
LACZpp,LACZpp,0.0,1000.0,False,B-galactosidase,0.0
SPMDtex,SPMDtex,-1000.0,1000.0,True,Spermidine transport via diffusion (extracellular to periplasm),0.0
GPDDA1pp,GPDDA1pp,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),0.0
GPDDA5pp,GPDDA5pp,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol),0.0
ETHAtex,ETHAtex,-1000.0,1000.0,True,Ethanolamine transport via diffusion (extracellular),0.0
G3PStex,G3PStex,-1000.0,1000.0,True,Glycerophosphserine transport via diffusion (extracellular to periplasm),0.0
FEOXAMR1,FEOXAMR1,0.0,1000.0,False,Ferroxamine reductase,0.0
FEOXAMR2,FEOXAMR2,0.0,1000.0,False,Ferroxamine reductase,0.0
FEOXAMR3,FEOXAMR3,0.0,1000.0,False,Ferroxamine reductase,0.0
PTHRpp,PTHRpp,0.0,1000.0,False,Phospho-L-threonine phosphatase (periplasmic),0.0
FEENTERR2,FEENTERR2,0.0,1000.0,False,Fe-enterobactin reduction (Fe(III)-unloading),0.0
FLVR,FLVR,0.0,1000.0,False,Flavin reductase,0.0
SUCCtex,SUCCtex,-1000.0,1000.0,True,Succinate transport via diffusion (extracellular to periplasm),0.0
FE3HOXR1,FE3HOXR1,0.0,1000.0,False,Fe(III)hydroxamate reductase,0.0
FEENTERexs,FEENTERexs,0.0,1000.0,False,Enterobactin Fe(III) binding (spontaneous),0.0
SUCRtex,SUCRtex,-1000.0,1000.0,True,Sucrose transport transport via diffusion (extracellular to periplasm),0.0
FE3HOXexs,FE3HOXexs,0.0,1000.0,False,Fe(III) hydroxamate Fe-loading reaction (spontaneaous),0.0
FECRMR3,FECRMR3,0.0,1000.0,False,Ferrichrome reductase,0.0
FDMO2,FDMO2,0.0,1000.0,False,FMNH2-dependent monooxygenase (methanesulfonate),0.0
LALGP,LALGP,0.0,1000.0,False,L-alanyl-gamma-L-glutamate peptidase,0.0
AGM4PApp,AGM4PApp,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide amidase (periplasm),0.0
ARABDI,ARABDI,-1000.0,1000.0,True,L-fucose isomerase,0.0
AGt3,AGt3,0.0,1000.0,False,Silver transport out via proton antiport,0.0
CD2t3pp,CD2t3pp,0.0,1000.0,False,Cadmium (Cd+2) transport out via proton antiport (periplasm),0.0
ZNabcpp,ZNabcpp,0.0,1000.0,False,Zinc (Zn+2) transport via ABC system (periplasm),0.0
SKMt2pp,SKMt2pp,0.0,1000.0,False,Shikimate transport in via proton symport (periplasm),0.0
FE2t2pp,FE2t2pp,0.0,1000.0,False,Iron (II) transport in via proton symport (periplasm),0.0
GLYC2Ptex,GLYC2Ptex,-1000.0,1000.0,True,Glycerol-2-phosphate transport via diffusion (extracellular to periplasm),0.0
PSERtex,PSERtex,-1000.0,1000.0,True,Phospho-L-serine transport via diffusion (extracellular to periplasm),0.0
TARTRtex,TARTRtex,-1000.0,1000.0,True,Tartrate transport via diffusion (extracellular to periplasm),0.0
R5Ptex,R5Ptex,-1000.0,1000.0,True,Ribose 5-phosphate transport via diffusion (extracellular to periplasm),0.0
THRPtex,THRPtex,-1000.0,1000.0,True,Phospho-L-threonine transport via diffusion (extracellular to periplasm),0.0
TYRPtex,TYRPtex,-1000.0,1000.0,True,Phopho-L-tyrosine transport via diffusion (extracellular to periplasm),0.0
R5PPpp,R5PPpp,0.0,1000.0,False,Ribose 5-phosphate phosphatase,0.0
PSP_Lpp,PSP_Lpp,0.0,1000.0,False,Phospho-L-serine phosphatase (periplasmic),0.0
TYRPpp,TYRPpp,0.0,1000.0,False,Phospho-L-tyrosine phosphatase (periplasmic),0.0
R1PK,R1PK,0.0,1000.0,False,Ribose 1-phosphokinase,0.7664671005532109
PAPSR2,PAPSR2,0.0,1000.0,False,Phosphoadenylyl-sulfate reductase (glutaredoxin),0.0
GRXR,GRXR,0.0,1000.0,False,Glutaredoxin reductase,0.0
RNDR1b,RNDR1b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (ADP) (glutaredoxin),0.0
R15BPK,R15BPK,0.0,1000.0,False,"Ribose-1,5-bisphosphokinase",0.7664671005532109
Kabcpp,Kabcpp,0.0,1000.0,False,Potassium ABC transporter (periplasm),0.0
RNDR2b,RNDR2b,0.0,1000.0,False,Ribonucleoside-diphosphate reductase (GDP) (glutaredoxin),0.0
TAURtex,TAURtex,-1000.0,1000.0,True,Taurine transport via diffusion (extracellular to periplasm),0.0
FACOAE181,FACOAE181,0.0,1000.0,False,Fatty-acid-CoA thioesterase (octadecenoate),0.0
FACOAE160,FACOAE160,0.0,1000.0,False,Fatty-acid-CoA thioesterase (hexadecanoate),0.10488442667290021
FACOAE140,FACOAE140,0.0,1000.0,False,Fatty-acid-CoA thioesterase (tetradecanoate),0.0
LEUabcpp,LEUabcpp,0.0,1000.0,False,L-leucine transport via ABC system (periplasm),0.0
L_LACt2rpp,L_LACt2rpp,-1000.0,1000.0,True,L-lactate reversible transport via proton symport (periplasm),0.0
MALt2_2pp,MALt2_2pp,0.0,1000.0,False,Malate transport via proton symport (2 H) (periplasm),0.0
CPGNR1,CPGNR1,0.0,1000.0,False,Coprogen(Fe(III)) reductase,0.0
CPGNR2,CPGNR2,0.0,1000.0,False,Coprogen(Fe(III)) reductase,0.0
THRtex,THRtex,-1000.0,1000.0,True,L-threonine transport via diffusion (extracellular to periplasm),0.0
CPGNR3,CPGNR3,0.0,1000.0,False,Coprogen(Fe(III)) reductase,0.0
CPGNUtpp,CPGNUtpp,0.0,1000.0,False,Coprogen unloaded secretion,0.0
CPGNUtex,CPGNUtex,0.0,1000.0,False,Coprogen unloaded secretion (extracellular),0.0
MALt2_3pp,MALt2_3pp,0.0,1000.0,False,Malate transport via proton symport (3 H) (periplasm),0.0
MALTabcpp,MALTabcpp,0.0,1000.0,False,Maltose transport via ABC system (periplasm),0.0
MALTHXabcpp,MALTHXabcpp,0.0,1000.0,False,Maltohexaose transport via ABC system (periplasm),0.0
MALTPTabcpp,MALTPTabcpp,0.0,1000.0,False,Maltopentaose transport via ABC system (periplasm),0.0
AAMYL,AAMYL,0.0,1000.0,False,Alpha-amylase,0.0
AAMYLpp,AAMYLpp,0.0,1000.0,False,Alpha-amylase (periplasm),0.0
MALTTRabcpp,MALTTRabcpp,0.0,1000.0,False,Maltotriose transport via ABC system (periplasm),0.0
THMDtex,THMDtex,-1000.0,1000.0,True,Thymidine transport via diffusion (extracellular to periplasm),0.0
MALTTTRabcpp,MALTTTRabcpp,0.0,1000.0,False,Maltotetraose transport via ABC system (periplasm),0.0
MAN6Pt6_2pp,MAN6Pt6_2pp,0.0,1000.0,False,Mannose-6-phosphate transport via phosphate antiport (periplasm),0.0
